time_msec,throughput,current_buffer,current_playing_segment
138342,341.647,0,16
138467,464.64,0,16
138591,377.756,0,16
138715,374.71,0,16
138839,377.756,0,16
138945,328.755,0,16
139056,418.595,0,16
139180,377.756,0,16
139304,377.756,0,16
139428,374.71,0,16
139547,492.203,0,16
139659,418.595,0,16
139772,414.857,0,16
139885,411.186,0,16
139998,414.857,0,16
140110,414.857,0,16
140222,418.595,0,16
140335,411.186,0,16
140448,411.186,0,16
140560,418.595,0,16
140669,537.778,0,16
140775,442.514,0,16
140877,455.529,0,16
140979,455.529,0,16
141083,451.107,0,16
141188,446.769,0,16
141289,460.04,0,16
141393,446.769,0,16
141496,455.529,0,16
141599,455.529,0,16
141703,446.769,0,16
141826,566.634,0,16
141945,488.067,0,16
142064,492.203,0,16
142183,488.067,0,16
142302,488.067,0,16
142422,484,0,16
142542,488.067,0,16
142661,492.203,0,16
142780,488.067,0,16
142899,492.203,0,16
143011,622.286,0,16
143120,532.844,0,16
143235,509.474,0,16
143341,547.925,0,16
143451,532.844,0,16
143562,523.243,0,16
143672,532.844,0,16
143776,451.107,0,16
143893,496.41,0,16
144006,513.982,0,16
144117,633.6,0,16
144222,553.143,0,16
144327,553.143,0,16
144433,547.925,0,16
144537,563.883,0,16
144643,547.925,0,16
144760,500.69,0,16
144871,523.243,0,16
144980,645.333,0,16
145085,553.143,0,16
145190,558.462,0,16
145292,690.059,0,16
145410,590.644,0,16
145527,595.692,0,16
145645,590.644,0,16
145763,590.644,0,16
145880,600.828,0,16
145997,595.692,0,16
146115,590.644,0,16
146233,595.692,0,16
146343,633.6,0,16
146520,594,0,16
146658,677.372,0,16
146765,651.364,0,16
146874,639.413,0,16
146983,639.413,0,16
147092,645.333,0,16
147202,633.6,0,16
147311,645.333,0,16
147420,639.413,0,16
147524,781.846,0,16
147634,639.413,0,16
147748,713.263,0,16
147851,676.66,0,16
147954,676.66,0,16
148057,676.66,0,16
148160,683.294,0,16
148263,676.66,0,16
148366,683.294,0,16
148470,676.66,0,16
148572,683.294,0,16
148686,822.372,0,16
148800,713.263,0,16
148989,192.357,1.901,17
149103,713.263,1.79,17
149217,719.575,1.671,17
149331,713.263,1.561,17
149444,719.575,1.451,17
149558,719.575,1.33,17
149672,719.575,1.22,17
149784,837.189,1.111,17
149891,759.925,1.001,17
149999,759.925,0.89,17
150108,752.889,0.78,17
150215,759.925,0.68,17
150323,759.925,0.571,17
150431,752.889,0.46,17
150539,759.925,0.35,17
150647,759.925,0.239,17
150756,752.889,0.131,17
150863,876.679,0.031,17
150966,789.437,0,17
151069,789.437,0,17
151172,789.437,0,17
151274,797.176,0,17
151377,797.176,0,17
151480,789.437,0,17
151583,797.176,0,17
151687,789.437,0,17
151789,797.176,0,17
151893,789.437,0,17
151994,920.079,0,17
152106,829.714,0,17
152218,837.189,0,17
152330,837.189,0,17
152443,829.714,0,17
152555,829.714,0,17
152667,837.189,0,17
152779,829.714,0,17
152891,837.189,0,17
153004,829.714,0,17
153116,829.714,0,17
153223,977.047,0,17
153333,852.55,0,17
153441,868.486,0,17
153543,805.069,0,17
153654,844.8,0,17
153766,829.714,0,17
153877,837.189,0,17
153986,852.55,0,17
154099,829.714,0,17
154207,868.486,0,17
154311,902.214,0,17
154418,868.486,0,17
154528,852.55,0,17
154629,805.069,0,17
154741,837.189,0,17
154853,837.189,0,17
154964,837.189,0,17
155075,844.8,0,17
155188,829.714,0,17
155299,837.189,0,17
155412,822.372,0,17
155514,911.059,0,17
155615,805.069,0,17
155719,789.437,0,17
155822,797.176,0,17
155933,1267.2,0,17
156047,815.158,0,17
156148,805.069,0,17
156263,815.158,0,17
156364,805.069,0,17
156465,813.12,0,17
156570,893.538,0,17
156675,774.4,0,17
156781,774.4,0,17
156887,767.094,0,17
156993,767.094,0,17
157100,767.094,0,17
157205,774.4,0,17
157311,774.4,0,17
157417,767.094,0,17
157523,774.4,0,17
157629,774.4,0,17
157741,829.714,0,17
157853,732.541,0,17
157965,726,0,17
158077,732.541,0,17
158189,726,0,17
158301,732.541,0,17
158413,732.541,0,17
158525,726,0,17
158637,732.541,0,17
158749,726,0,17
158849,813.12,0,17
158951,690.059,0,17
159052,690.059,0,17
159154,690.059,0,17
159257,683.294,0,17
159381,192.429,1.9,18
159482,690.059,1.8,18
159584,683.294,1.691,18
159686,690.059,1.59,18
159787,690.059,1.489,18
159888,690.059,1.39,18
159994,774.4,1.28,18
160102,645.333,1.181,18
160211,645.333,1.07,18
160318,651.364,0.96,18
160426,645.333,0.85,18
160534,645.333,0.74,18
160642,651.364,0.64,18
160750,645.333,0.529,18
160860,639.413,0.42,18
160965,663.771,0.309,18
161074,645.333,0.2,18
161191,694.974,0.09,18
161305,611.368,0,18
161420,611.368,0,18
161534,611.368,0,18
161649,606.052,0,18
161764,611.368,0,18
161879,606.052,0,18
161994,606.052,0,18
162109,606.052,0,18
162224,611.368,0,18
162329,663.771,0,18
162431,575.05,0,18
162534,563.883,0,18
162638,563.883,0,18
162742,558.462,0,18
162842,580.8,0,18
162945,563.883,0,18
163048,569.412,0,18
163151,563.883,0,18
163253,575.05,0,18
163359,553.143,0,18
163470,627.892,0,18
163573,341.647,0,18
163685,518.571,0,18
163800,509.474,0,18
163914,513.982,0,18
164026,523.243,0,18
164139,513.982,0,18
164251,518.571,0,18
164363,523.243,0,18
164476,518.571,0,18
164595,585.681,0,18
164719,472.195,0,18
164838,488.067,0,18
164960,480,0,18
165081,484,0,18
165199,492.203,0,18
165324,468.387,0,18
165443,492.203,0,18
165564,672,0,18
165673,645.333,0,18
165776,455.529,0,18
165886,426.275,0,18
166005,488.067,0,18
166110,442.514,0,18
166214,451.107,0,18
166318,451.107,0,18
166422,446.769,0,18
166527,442.514,0,18
166631,446.769,0,18
166735,451.107,0,18
166850,505.043,0,18
166965,407.579,0,18
167081,404.035,0,18
167197,400.552,0,18
167309,414.857,0,18
167424,407.579,0,18
167539,407.579,0,18
167655,404.035,0,18
167768,411.186,0,18
167883,407.579,0,18
168014,443.359,0,18
168142,365.858,0,18
168268,368.762,0,18
168396,363,0,18
168524,365.858,0,18
168650,368.762,0,18
168779,360.186,0,18
168907,363,0,18
169032,374.71,0,18
169143,422.4,0,18
169252,322.667,0,18
169358,328.755,0,18
169465,328.755,0,18
169572,325.682,0,18
169680,325.682,0,18
169787,325.682,0,18
169894,325.682,0,18
170001,328.755,0,18
170108,328.755,0,18
170228,390.454,0,18
170349,288,0,18
170472,283.317,0,18
170595,285.639,0,18
170717,285.639,0,18
170839,288,0,18
170962,285.639,0,18
171085,283.317,0,18
171207,288,0,18
171344,339.153,0,18
171486,247.149,0,18
171630,243.692,0,18
171772,245.408,0,18
171941,207.429,0,18
172057,300.414,0,18
172202,242,0,18
172349,237.061,0,18
172459,319.706,0,18
172564,223.385,0,18
172678,203.789,0,18
172796,198.564,0,18
172905,213.138,0,18
173016,211.2,0,18
173129,205.593,0,18
173244,203.789,0,18
173364,195.227,0,18
173470,219.17,0,18
173592,192,0,18
173753,217.8,0,18
173900,158.041,0,18
174045,160.221,0,18
174189,162.462,0,18
174345,148.923,0,18
174485,165.943,0,18
174623,169.577,0,18
174788,140.8,0,18
174956,208.671,0,18
175089,174.677,0,18
175253,141.659,0,18
175402,156.973,0,18
175550,156.973,0,18
175666,101.009,0,18
175805,168.348,0,18
175905,116.16,0,18
176032,276.571,0,18
176145,102.796,0,18
176269,188.878,0,18
176390,192,0,18
176546,148.923,0,18
176702,149.884,0,18
176858,149.884,0,18
177014,148.923,0,18
177169,226.286,0,18
177323,150.857,0,18
177476,151.843,0,18
177631,150.857,0,18
177784,151.843,0,18
177938,151.843,0,18
178093,150.857,0,18
178245,229.263,0,18
178397,153.854,0,18
178549,153.854,0,18
178702,151.843,0,18
178854,153.854,0,18
179006,152.842,0,18
179157,153.854,0,18
179309,152.842,0,18
179463,227.765,0,18
179611,158.041,0,18
179763,153.854,0,18
179914,153.854,0,18
180046,154.364,0,18
180215,62.8861,1.849,19
180365,154.88,1.699,19
180515,233.879,1.55,19
180664,156.973,1.4,19
180813,155.919,1.25,19
180962,156.973,1.1,19
181111,156.973,0.95,19
181261,155.919,0.8,19
181410,155.919,0.649,19
181559,156.973,0.5,19
181707,237.061,0.349,19
181854,158.041,0.21,19
182002,156.973,0.059,19
182162,146.113,0,19
182296,173.373,0,19
182444,156.973,0,19
182591,159.123,0,19
182738,158.041,0,19
182884,238.685,0,19
183029,161.333,0,19
183175,160.221,0,19
183323,158.041,0,19
183470,158.041,0,19
183632,143.407,0,19
183781,156.973,0,19
183929,235.459,0,19
184076,159.123,0,19
184254,130.517,0,19
184410,224.826,0,19
184561,153.854,0,19
184712,154.88,0,19
184860,156.973,0,19
185008,156.973,0,19
185153,242,0,19
185299,160.221,0,19
185445,160.221,0,19
185590,160.221,0,19
185735,160.221,0,19
185879,162.462,0,19
186024,160.221,0,19
186176,153.854,0,19
186332,297.846,0,19
186475,163.606,0,19
186615,167.137,0,19
186756,164.766,0,19
186896,165.943,0,19
187038,164.766,0,19
187179,165.943,0,19
187321,164.766,0,19
187461,248.914,0,19
187600,167.137,0,19
187739,167.137,0,19
187880,165.943,0,19
188019,167.137,0,19
188165,160.221,0,19
188298,176,0,19
188437,168.348,0,19
188575,252.522,0,19
188714,168.348,0,19
188852,168.348,0,19
188989,169.577,0,19
189127,169.577,0,19
189266,168.348,0,19
189405,168.348,0,19
189545,165.943,0,19
189678,264,0,19
189814,172.089,0,19
189951,169.577,0,19
190087,170.824,0,19
190224,169.577,0,19
190360,172.089,0,19
190496,170.824,0,19
190633,169.577,0,19
190770,170.824,0,19
190904,260.06,0,19
191039,173.373,0,19
191175,170.824,0,19
191308,174.677,0,19
191444,172.089,0,19
191578,173.373,0,19
191713,172.089,0,19
191848,172.089,0,19
191982,262.015,0,19
192116,174.677,0,19
192250,174.677,0,19
192382,176,0,19
192515,174.677,0,19
192649,173.373,0,19
192783,174.677,0,19
192916,176,0,19
193050,174.677,0,19
193181,266.015,0,19
193314,176,0,19
193447,174.677,0,19
193611,142.528,0,19
193747,170.824,0,19
193884,169.577,0,19
194020,172.089,0,19
194153,174.677,0,19
194291,169.577,0,19
194423,264,0,19
194554,178.708,0,19
194690,170.824,0,19
194819,181.5,0,19
194956,170.824,0,19
195089,174.677,0,19
195223,174.677,0,19
195356,174.677,0,19
195489,176,0,19
195619,268.062,0,19
195747,182.929,0,19
195899,229.263,0,19
196006,217.121,0,19
196136,180.093,0,19
196266,178.708,0,19
196396,180.093,0,19
196526,178.708,0,19
196654,274.394,0,19
196781,182.929,0,19
196911,180.093,0,19
197038,182.929,0,19
197166,181.5,0,19
197295,180.093,0,19
197423,182.929,0,19
197554,178.708,0,19
197680,184.381,0,19
197808,274.394,0,19
197935,184.381,0,19
198063,181.5,0,19
198188,185.856,0,19
198315,184.381,0,19
198442,182.929,0,19
198569,182.929,0,19
198696,182.929,0,19
198824,182.929,0,19
198949,278.784,0,19
199075,185.856,0,19
199199,187.355,0,19
199326,184.381,0,19
199451,185.856,0,19
199576,185.856,0,19
199703,184.381,0,19
199827,187.355,0,19
199953,184.381,0,19
200078,281.032,0,19
200203,187.355,0,19
200328,185.856,0,19
200453,187.355,0,19
200579,185.856,0,19
200704,187.355,0,19
200828,187.355,0,19
200954,185.856,0,19
201079,185.856,0,19
201201,285.639,0,19
201328,184.381,0,19
201449,192,0,19
201573,188.878,0,19
201696,188.878,0,19
201819,188.878,0,19
201944,187.355,0,19
202067,188.878,0,19
202191,188.878,0,19
202314,283.317,0,19
202437,190.426,0,19
202562,185.856,0,19
202684,190.426,0,19
202805,193.6,0,19
202937,176,0,19
203049,209.297,0,19
203171,190.426,0,19
203293,190.426,0,19
203415,288,0,19
203536,192,0,19
203658,192,0,19
203780,192,0,19
203905,185.856,0,19
204031,184.381,0,19
204159,182.929,0,19
204282,188.878,0,19
204407,187.355,0,19
204531,187.355,0,19
204654,285.639,0,19
204778,187.355,0,19
204900,192,0,19
205023,188.878,0,19
205145,190.426,0,19
205266,192,0,19
205392,185.856,0,19
205511,195.227,0,19
205634,188.878,0,19
205758,188.878,0,19
205860,460.04,0,19
205965,221.257,0,19
206073,217.121,0,19
206186,205.593,0,19
206338,229.263,0,19
206446,215.111,0,19
206551,223.385,0,19
206658,219.17,0,19
206764,219.17,0,19
206879,407.579,0,19
206994,303.026,0,19
207110,303.026,0,19
207224,305.684,0,19
207338,308.389,0,19
207459,290.4,0,19
207568,319.706,0,19
207683,305.684,0,19
207797,305.684,0,19
207913,303.026,0,19
208033,484,0,19
208152,393.763,0,19
208271,390.454,0,19
208390,393.763,0,19
208509,390.454,0,19
208629,390.454,0,19
208748,393.763,0,19
208867,393.763,0,19
208987,387.2,0,19
209092,558.462,0,19
209213,480,0,19
209336,476.066,0,19
209459,476.066,0,19
209581,476.066,0,19
209703,480,0,19
209825,476.066,0,19
209948,476.066,0,19
210070,476.066,0,19
210193,476.066,0,19
210293,696.96,0,19
210396,569.412,0,19
210499,563.883,0,19
210653,179.6,1.891,20
210757,563.883,1.791,20
210861,563.883,1.69,20
210964,563.883,1.581,20
211067,563.883,1.48,20
211172,558.462,1.371,20
211275,563.883,1.271,20
211385,745.982,1.16,20
211493,645.333,1.051,20
211601,645.333,0.951,20
211710,645.333,0.84,20
211817,651.364,0.73,20
211925,651.364,0.62,20
212033,645.333,0.51,20
212140,657.509,0.41,20
212249,645.333,0.3,20
212356,651.364,0.191,20
212460,789.437,0.091,20
212572,732.541,0,20
212672,696.96,0,20
212778,767.094,0,20
212889,739.2,0,20
212996,657.509,0,20
213111,808.07,0,20
213222,732.541,0,20
213333,739.2,0,20
213444,739.2,0,20
213555,732.541,0,20
213679,755.512,0,20
213793,719.575,0,20
213897,781.846,0,20
213998,805.069,0,20
214101,789.437,0,20
214202,813.12,0,20
214303,805.069,0,20
214414,844.8,0,20
214520,774.4,0,20
214621,813.12,0,20
214723,805.069,0,20
214833,950.4,0,20
214938,893.538,0,20
215042,902.214,0,20
215147,885.029,0,20
215252,885.029,0,20
215356,893.538,0,20
215465,860.444,0,20
215576,941.838,0,20
215700,1227.71,0,20
215843,163.606,0,20
215972,544.5,0,20
216081,959.119,0,20
216188,977.047,0,20
216291,911.059,0,20
216400,968,0,20
216506,986.264,0,20
216617,1161.6,0,20
216722,995.657,0,20
216829,986.264,0,20
216934,995.657,0,20
217039,995.657,0,20
217148,1183.11,0,20
217257,1075.56,0,20
217365,1075.56,0,20
217475,1065.69,0,20
217575,929.28,0,20
217679,1228.62,0,20
217792,99.36,1.9,21
217910,1082.85,1.79,21
218011,1161.6,1.69,21
218122,941.838,1.571,21
218227,1327.54,1.471,21
218337,959.119,1.36,21
218449,1360.43,1.25,21
218556,986.264,1.14,21
218664,1398.22,1.031,21
218772,1183.11,0.92,21
218873,1161.6,0.82,21
218984,941.838,0.71,21
219094,1385.39,0.601,21
219203,1172.26,0.49,21
219303,1161.6,0.39,21
219407,1353.32,0.29,21
219510,1252.71,0.191,21
219612,1252.71,0.081,21
219714,1252.71,0,21
219817,1252.71,0,21
219920,1240.54,0,21
220023,1252.71,0,21
220125,1252.71,0,21
220227,1252.71,0,21
220330,1252.71,0,21
220432,1265.11,0,21
220538,1424.6,0,21
220643,1340.31,0,21
220749,1327.54,0,21
220853,1340.31,0,21
220957,1340.31,0,21
221062,1340.31,0,21
221167,1327.54,0,21
221271,1353.32,0,21
221450,788.436,1.911,22
221553,1353.32,1.81,22
221657,1466.1,1.711,22
221762,1438.17,1.6,22
221870,1411.29,1.491,22
221976,1438.17,1.391,22
222082,1424.6,1.28,22
222190,1411.29,1.171,22
222295,1438.17,1.07,22
222402,1424.6,0.96,22
222509,1424.6,0.85,22
222615,1424.6,0.75,22
222722,1424.6,0.641,22
222824,1594.35,0.541,22
222925,1510.08,0.441,22
223025,1510.08,0.341,22
223126,1510.08,0.24,22
223228,1480.47,0.14,22
223338,1478.4,0.02,22
223442,1563.69,0,22
223542,1510.08,0,22
223652,1372.8,0,22
223753,1380.12,0,22
223855,1495.13,0,22
223958,1594.35,0,22
224065,1534.19,0,22
224168,1578.87,0,22
224271,1594.35,0,22
224372,1495.13,0,22
224477,1563.69,0,22
224580,1578.87,0,22
224684,1563.69,0,22
224866,418.542,1.911,23
224976,1278.83,1.8,23
225078,1252.71,1.69,23
225185,1205.43,1.591,23
225290,1228.62,1.481,23
225398,1183.11,1.371,23
225499,1161.6,1.271,23
225601,1138.82,1.171,23
225705,1116.92,1.071,23
225807,1150.1,0.971,23
225913,1095.85,0.861,23
226018,1106.29,0.751,23
226130,1046.49,0.641,23
226241,1046.49,0.531,23
226346,2101.94,0.431,23
226453,1753.36,0.32,23
226559,1753.36,0.212,23
226664,1770.06,0.111,23
226765,1742.4,0.011,23
226870,1770.06,0,23
226977,1753.36,0,23
227082,1770.06,0,23
227189,1753.36,0,23
227295,1862.94,0,23
227401,1770.06,0,23
227501,1742.4,0,23
227607,1753.36,0,23
227814,1079.85,1.911,24
227920,1753.36,1.801,24
228025,1770.06,1.701,24
228131,1770.06,1.591,24
228231,1742.4,1.491,24
228339,1720.89,1.381,24
228444,1898.77,1.281,24
228550,1770.06,1.171,24
228655,1770.06,1.071,24
228755,1742.4,0.971,24
228861,1770.06,0.861,24
228968,1753.36,0.75,24
229074,1770.06,0.651,24
229180,1753.36,0.541,24
229285,1770.06,0.44,24
229386,1742.4,0.341,24
229492,1753.36,0.231,24
229597,1898.77,0.12,24
229704,1753.36,0.021,24
229809,1770.06,0,24
229915,1770.06,0,24
230015,1742.4,0,24
230122,1753.36,0,24
230228,1770.06,0,24
230333,1770.06,0,24
230440,1753.36,0,24
230545,1770.06,0,24
230646,1742.4,0,24
230751,1880.69,0,24
230858,1753.36,0,24
230963,1770.06,0,24
231069,1770.06,0,24
231175,1770.06,0,24
231281,1753.36,0,24
231388,1753.36,0,24
231494,1770.06,0,24
231600,1753.36,0,24
231707,1753.36,0,24
231812,1880.69,0,24
231919,1753.36,0,24
232024,1770.06,0,24
232131,1753.36,0,24
232236,1770.06,0,24
232337,1742.4,0,24
232442,1770.06,0,24
232549,1753.36,0,24
232655,1770.06,0,24
232761,1770.06,0,24
232867,1753.36,0,24
232973,1862.94,0,24
233079,1770.06,0,24
233186,1736.97,0,24
233291,1770.06,0,24
233392,1742.4,0,24
233498,1770.06,0,24
233603,1770.06,0,24
233709,1216.91,0,24
233809,1510.08,0,24
234014,55.5084,1.831,25
234122,1085.61,1.73,25
234224,1265.11,1.631,25
234324,1161.6,1.521,25
234427,1240.54,1.421,25
234541,1336.35,1.31,25
234652,1372.8,1.2,25
234760,1519.85,1.091,25
234862,1495.13,0.99,25
234966,1452,0.881,25
235070,1563.69,0.781,25
235172,1725.15,0.681,25
235276,2593.86,0.57,25
235382,1643.77,0.47,25
235483,1510.08,0.37,25
235589,1972.53,0.261,25
235690,1725.15,0.16,25
235792,1725.15,0.061,25
235893,1742.4,0,25
235995,1725.15,0,25
236098,1691.65,0,25
236200,1725.15,0,25
236303,1691.65,0,25
236405,2760.24,0,25
236510,1770.06,0,25
236616,1753.36,0,25
236723,1753.36,0,25
236829,1753.36,0,25
236934,1770.06,0,25
237041,1753.36,0,25
237146,1770.06,0,25
237247,1742.4,0,25
237369,1080,1.91,26
237475,1862.94,1.8,26
237581,1770.06,1.7,26
237687,1770.06,1.59,26
237793,1753.36,1.479,26
237894,1742.4,1.38,26
238000,1753.36,1.28,26
238106,1770.06,1.17,26
238211,1770.06,1.07,26
238318,1753.36,0.96,26
238424,1753.36,0.85,26
238530,1770.06,0.75,26
238635,1880.69,0.64,26
238735,1742.4,0.54,26
238841,1770.06,0.431,26
238948,1753.36,0.331,26
239054,1770.06,0.221,26
239188,1080,2.091,26
239294,1753.36,2,27
239400,1770.06,1.901,27
239505,1770.06,1.791,27
239605,1742.4,1.691,27
239711,1770.06,1.59,27
239814,1822.12,1.481,27
239917,1804.43,1.381,27
240024,1753.36,1.271,27
240129,1770.06,1.171,27
240231,1725.15,1.061,27
240336,1787.08,0.96,27
240442,1770.06,0.861,27
240548,1753.36,0.751,27
240654,1753.36,0.64,27
240759,1770.06,0.541,27
240865,1770.06,0.431,27
240965,1858.56,0.331,27
241071,1770.06,0.231,27
241178,1753.36,0.121,27
241284,1770.06,0.011,27
241389,1770.06,0,27
241495,1770.06,0,27
241595,1742.4,0,27
241746,1090.29,1.911,28
241852,1753.36,1.801,28
241959,1753.36,1.7,28
242059,1858.56,1.6,28
242165,1770.06,1.491,28
242271,1753.36,1.381,28
242438,886.759,3.221,28
242542,2029.98,3.111,28
242647,1770.06,3.012,28
242753,1753.36,2.9,28
242859,1770.06,2.791,28
242983,1028.64,4.671,28
243083,1742.4,4.571,28
243183,1858.56,4.471,28
243283,1742.4,4.371,28
243385,1610.14,4.271,28
243491,1753.36,4.16,28
243594,1936,4.061,28
243703,1290.67,3.961,29
243818,547.573,5.851,29
243918,1626.24,5.751,29
244020,1708.24,5.641,29
244121,1742.4,5.54,29
244232,1465.08,5.43,29
244530,312.889,5.13,29
244635,6527.09,5.028,29
244810,758.4,6.85,29
244911,1725.15,6.75,29
245016,1659.43,6.65,29
245124,1736.97,6.54,29
245226,1708.24,6.441,29
245330,1691.65,6.33,29
245430,1742.4,6.23,29
245533,1822.12,6.13,29
245636,1691.65,6.03,29
245738,1725.15,5.941,30
245839,1725.15,5.841,30
245940,1725.15,5.731,30
246133,315.886,7.541,30
246234,1626.24,7.441,30
246337,1708.24,7.341,30
246439,2733.18,7.24,30
246544,1880.69,7.131,30
246645,1742.4,7.031,30
246751,1770.06,6.921,30
246857,1753.36,6.821,30
246957,1742.4,6.721,30
247063,1770.06,6.611,30
247169,1770.06,6.511,30
247274,1770.06,6.401,30
247381,1753.36,6.292,30
247486,1770.06,6.191,30
247593,1753.36,6.081,30
247748,1111.46,7.94,31
247848,1626.24,7.84,31
247949,1626.24,7.739,31
248055,1643.77,7.631,31
248156,1610.14,7.53,31
248265,1613.33,7.421,31
248374,1613.33,7.31,31
248480,1659.43,7.2,31
248580,1626.24,7.101,31
248681,1626.24,7,31
248782,1610.14,6.901,31
248887,1675.38,6.8,31
248989,1480.47,6.69,31
249185,894.588,8.5,31
249287,1495.13,8.399,31
249389,1480.47,8.29,31
249493,1466.1,8.19,31
249595,1480.47,8.09,31
249698,1480.47,8,32
249802,1452,7.891,32
249982,877.385,9.711,32
250083,1510.08,9.611,32
250188,1327.54,9.511,32
250294,1327.54,9.401,32
250398,1340.31,9.301,32
250504,1327.54,9.19,32
250610,1327.54,9.09,32
250715,1327.54,8.981,32
250821,1315.02,8.87,32
250925,1340.31,8.77,32
251030,1320.38,8.661,32
251142,788.436,10.55,32
251251,1290.67,10.441,32
251361,1172.26,10.331,32
251470,1172.26,10.22,32
251577,1194.17,10.121,32
251688,1161.6,10.01,32
251795,1085.61,9.91,33
251904,1290.67,9.8,33
252013,1172.26,9.69,33
252121,1183.11,9.579,33
252230,1172.26,9.47,33
252332,1265.11,9.369,33
252434,1024.94,9.269,33
252535,1035.09,9.17,33
252637,1024.94,9.07,33
252739,1035.09,8.97,33
252840,1045.44,8.86,33
252942,1024.94,8.76,33
253044,1024.94,8.66,33
253145,1045.44,8.56,33
253247,1024.94,8.46,33
253348,1045.44,8.36,33
253449,1035.09,8.26,33
253560,950.4,8.139,33
253663,902.214,8.039,33
253774,627.892,7.941,34
253883,852.55,7.83,34
253993,852.55,7.721,34
254100,868.486,7.611,34
254206,885.029,7.511,34
254315,860.444,7.401,34
254423,868.486,7.291,34
254529,885.029,7.191,34
254637,860.444,7.08,34
254748,844.8,6.97,34
254861,719.575,6.85,34
254973,732.541,6.741,34
255085,726,6.63,34
255294,87.7876,8.421,34
255395,696.96,8.322,34
255495,696.96,8.22,34
255602,767.094,8.111,34
255716,719.575,8.001,34
255827,732.541,7.91,35
255929,805.069,7.81,35
256039,852.55,7.691,35
256158,585.681,7.58,35
256277,590.644,7.46,35
256396,590.644,7.34,35
256514,590.644,7.22,35
256633,590.644,7.101,35
256752,590.644,6.98,35
256871,590.644,6.861,35
256977,553.143,6.76,35
257082,442.514,6.651,35
257189,438.34,6.541,35
257295,438.34,6.44,35
257401,442.514,6.331,35
257507,438.34,6.23,35
257612,442.514,6.121,35
257718,442.514,6.02,35
257824,442.514,5.92,36
257930,442.514,5.81,36
258036,438.34,5.71,36
258169,349.353,5.571,36
258288,295.322,5.461,36
258407,292.84,5.34,36
258527,292.84,5.221,36
258646,292.84,5.1,36
258765,295.322,4.981,36
258885,290.4,4.86,36
259004,292.84,4.741,36
259125,290.4,4.62,36
259245,387.2,4.501,36
259348,1252.71,4.401,36
259458,950.4,4.29,36
259562,1005.23,4.18,36
259669,977.047,4.081,36
259778,968,3.98,37
259885,977.047,3.87,37
259992,977.047,3.759,37
260100,977.047,3.65,37
260207,986.264,3.549,37
260314,977.047,3.439,37
260425,1056,3.329,37
260535,950.4,3.219,37
260644,959.119,3.11,37
260754,959.119,3,37
260863,959.119,2.89,37
260972,959.119,2.78,37
261082,959.119,2.67,37
261192,959.119,2.56,37
261301,959.119,2.45,37
261411,959.119,2.34,37
261522,1046.49,2.23,37
261635,933.429,2.12,37
261746,950.4,2.01,37
261858,933.429,1.91,38
261958,929.28,1.81,38
262071,925.168,1.69,38
262181,950.4,1.58,38
262294,933.429,1.47,38
262405,950.4,1.36,38
262505,929.28,1.26,38
262605,1045.44,1.16,38
262706,920.079,1.061,38
262808,920.079,0.959,38
262910,911.059,0.85,38
263011,929.28,0.749,38
263113,911.059,0.65,38
263214,929.28,0.55,38
263316,911.059,0.45,38
263417,929.28,0.35,38
263518,929.28,0.251,38
263620,911.059,0.14,38
263727,876.679,0.039,38
263834,977.047,0,38
263943,852.55,0,38
264050,868.486,0,38
264157,876.679,0,38
264266,852.55,0,38
264370,902.214,0,38
264477,868.486,0,38
264584,876.679,0,38
264690,876.679,0,38
264796,885.029,0,38
264901,885.029,0,38
265009,977.047,0,38
265116,868.486,0,38
265226,852.55,0,38
265334,860.444,0,38
265442,868.486,0,38
265552,852.55,0,38
265659,876.679,0,38
265765,885.029,0,38
265874,852.55,0,38
265981,868.486,0,38
266089,868.486,0,38
266199,950.4,0,38
266300,1393.92,0,38
266408,860.444,0,38
266516,860.444,0,38
266625,860.444,0,38
266734,852.55,0,38
266841,868.486,0,38
267007,203.321,1.911,39
267115,868.486,1.801,39
267227,941.838,1.691,39
267338,844.8,1.581,39
267448,844.8,1.472,39
267559,844.8,1.361,39
267670,837.189,1.242,39
267781,844.8,1.131,39
267891,844.8,1.022,39
268003,837.189,0.91,39
268114,844.8,0.801,39
268215,805.069,0.702,39
268322,977.047,0.591,39
268435,829.714,0.481,39
268536,813.12,0.382,39
268649,829.714,0.271,39
268761,829.714,0.151,39
268862,813.12,0.051,39
268975,822.372,0,39
269089,815.158,0,39
269202,822.372,0,39
269315,822.372,0,39
269429,822.372,0,39
269532,902.214,0,39
269633,805.069,0,39
269735,797.176,0,39
269837,805.069,0,39
269938,813.12,0,39
270040,805.069,0,39
270142,797.176,0,39
270243,813.12,0,39
270345,797.176,0,39
270446,813.12,0,39
270548,805.069,0,39
270660,726,0,39
270769,639.413,0,39
270881,627.892,0,39
270991,639.413,0,39
271102,627.892,0,39
271212,633.6,0,39
271324,627.892,0,39
271435,633.6,0,39
271545,639.413,0,39
271656,633.6,0,39
271779,566.634,0,39
271884,442.514,0,39
271989,446.769,0,39
272094,442.514,0,39
272198,446.769,0,39
272303,446.769,0,39
272407,451.107,0,39
272512,442.514,0,39
272617,446.769,0,39
272722,446.769,0,39
272826,446.769,0,39
272956,357.415,0,39
273073,300.414,0,39
273189,303.026,0,39
273306,300.414,0,39
273422,300.414,0,39
273538,303.026,0,39
273656,297.846,0,39
273773,297.846,0,39
